t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
238,2026-09-20T06:10:00Z,10,10,10,10,10,164,50,0
243,2026-09-20T06:10:05Z,10,10,10,10,10,164,50,0
249,2026-09-20T06:10:11Z,10,10,10,10,10,164,50,0
254,2026-09-20T06:10:16Z,10,10,10,10,10,164,50,0
259,2026-09-20T06:10:21Z,10,10,10,10,10,164,50,0
265,2026-09-20T06:10:27Z,10,10,10,10,10,164,50,0
270,2026-09-20T06:10:32Z,10,10,10,10,10,164,50,0
275,2026-09-20T06:10:37Z,10,10,10,10,10,164,50,0
280,2026-09-20T06:10:42Z,10,10,10,10,10,164,50,0
286,2026-09-20T06:10:48Z,10,10,10,10,10,164,50,0
291,2026-09-20T06:10:53Z,10,10,10,10,10,164,50,0
296,2026-09-20T06:10:58Z,10,10,10,10,10,164,50,0
301,2026-09-20T06:11:03Z,10,10,10,10,10,1,50,0
307,2026-09-20T06:11:09Z,10,10,10,10,10,1,50,0
312,2026-09-20T06:11:14Z,10,10,10,10,10,1,50,0
317,2026-09-20T06:11:19Z,10,10,10,10,10,1,50,0
322,2026-09-20T06:11:24Z,10,10,10,10,10,1,50,0
328,2026-09-20T06:11:30Z,10,10,10,10,10,1,50,0
333,2026-09-20T06:11:35Z,10,10,10,10,10,1,50,0
338,2026-09-20T06:11:40Z,10,10,10,10,10,1,50,0
343,2026-09-20T06:11:45Z,10,10,10,10,10,1,50,0
349,2026-09-20T06:11:51Z,10,10,10,10,10,1,50,0
354,2026-09-20T06:11:56Z,10,10,10,10,10,1,50,0
359,2026-09-20T06:12:01Z,10,10,10,10,10,1,50,0
365,2026-09-20T06:12:07Z,10,10,10,10,10,1,50,0
370,2026-09-20T06:12:12Z,10,10,10,10,10,1,50,0
375,2026-09-20T06:12:17Z,10,10,10,10,10,1,50,0
380,2026-09-20T06:12:22Z,10,10,10,10,10,1,50,0
386,2026-09-20T06:12:28Z,10,10,10,10,10,1,50,0
391,2026-09-20T06:12:33Z,10,10,10,10,10,1,50,0
396,2026-09-20T06:12:38Z,10,10,10,10,10,1,50,0
401,2026-09-20T06:12:43Z,10,10,10,10,10,1,50,0
407,2026-09-20T06:12:49Z,10,10,10,10,10,1,50,0
412,2026-09-20T06:12:54Z,10,10,10,10,10,1,50,0
417,2026-09-20T06:12:59Z,10,10,10,10,10,1,50,0
422,2026-09-20T06:13:04Z,10,10,10,10,10,1,50,0
428,2026-09-20T06:13:10Z,10,10,10,10,10,1,50,0
433,2026-09-20T06:13:15Z,10,10,10,10,10,1,50,0
438,2026-09-20T06:13:20Z,10,10,10,10,10,1,50,0
443,2026-09-20T06:13:25Z,10,10,10,10,10,1,50,0
449,2026-09-20T06:13:31Z,10,10,10,10,10,1,50,0
454,2026-09-20T06:13:36Z,10,10,10,10,10,1,50,0
459,2026-09-20T06:13:41Z,10,10,10,10,10,1,50,0
464,2026-09-20T06:13:46Z,5,10,5,10,5,1,50,0
470,2026-09-20T06:13:52Z,5,10,5,10,5,1,50,0
475,2026-09-20T06:13:57Z,5,10,5,10,5,1,50,0
480,2026-09-20T06:14:02Z,5,5,5,5,5,1,50,0
485,2026-09-20T06:14:07Z,5,5,5,5,5,1,50,0
491,2026-09-20T06:14:13Z,5,5,5,5,5,1,50,0
496,2026-09-20T06:14:18Z,5,5,5,5,5,1,50,0
501,2026-09-20T06:14:23Z,5,5,5,5,5,1,50,0
507,2026-09-20T06:14:29Z,5,5,5,5,5,1,50,0
512,2026-09-20T06:14:34Z,5,5,5,5,5,1,50,0
517,2026-09-20T06:14:39Z,5,5,5,5,5,1,50,0
522,2026-09-20T06:14:44Z,2,5,2,5,2,1,50,0
528,2026-09-20T06:14:50Z,2,5,2,5,2,1,50,0
533,2026-09-20T06:14:55Z,2,5,2,5,2,1,50,0
538,2026-09-20T06:15:00Z,2,2,2,5,2,1,50,0
543,2026-09-20T06:15:05Z,2,2,2,2,2,1,50,0
549,2026-09-20T06:15:11Z,2,2,2,2,2,1,50,0
554,2026-09-20T06:15:16Z,2,2,2,2,2,1,50,0
