t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
264,2026-09-20T06:52:14Z,10,10,10,10,10,128,50,0
269,2026-09-20T06:52:19Z,10,10,10,10,10,128,50,0
275,2026-09-20T06:52:25Z,10,10,10,10,10,128,50,0
280,2026-09-20T06:52:30Z,10,10,10,10,10,128,50,0
285,2026-09-20T06:52:35Z,10,10,10,10,10,128,50,0
290,2026-09-20T06:52:40Z,10,10,10,10,10,128,50,0
296,2026-09-20T06:52:46Z,10,10,10,10,10,128,50,0
301,2026-09-20T06:52:51Z,10,10,10,10,10,128,50,0
306,2026-09-20T06:52:56Z,10,10,10,10,10,128,50,0
311,2026-09-20T06:53:01Z,10,10,10,10,10,1,50,0
317,2026-09-20T06:53:07Z,10,10,10,10,10,1,50,0
322,2026-09-20T06:53:12Z,10,10,10,10,10,1,50,0
327,2026-09-20T06:53:17Z,10,10,10,10,10,1,50,0
332,2026-09-20T06:53:22Z,10,10,10,10,10,1,50,0
338,2026-09-20T06:53:28Z,10,10,10,10,10,1,50,0
343,2026-09-20T06:53:33Z,10,10,10,10,10,1,50,0
348,2026-09-20T06:53:38Z,10,10,10,10,10,1,50,0
354,2026-09-20T06:53:44Z,10,10,10,10,10,1,50,0
359,2026-09-20T06:53:49Z,10,10,10,10,10,1,50,0
364,2026-09-20T06:53:54Z,10,10,10,10,10,1,50,0
369,2026-09-20T06:53:59Z,10,10,10,10,10,1,50,0
375,2026-09-20T06:54:05Z,10,10,10,10,10,1,50,0
380,2026-09-20T06:54:10Z,10,10,10,10,10,1,50,0
385,2026-09-20T06:54:15Z,10,10,10,10,10,1,50,0
390,2026-09-20T06:54:20Z,10,10,10,10,10,1,50,0
396,2026-09-20T06:54:26Z,10,10,10,10,10,1,50,0
401,2026-09-20T06:54:31Z,10,10,10,10,10,1,50,0
406,2026-09-20T06:54:36Z,10,10,10,10,10,1,50,0
411,2026-09-20T06:54:41Z,10,10,10,10,10,1,50,0
417,2026-09-20T06:54:47Z,10,10,10,10,10,1,50,0
422,2026-09-20T06:54:52Z,10,10,10,10,10,1,50,0
427,2026-09-20T06:54:57Z,10,10,10,10,10,1,50,0
432,2026-09-20T06:55:02Z,10,10,10,10,10,1,50,0
438,2026-09-20T06:55:08Z,10,10,10,10,10,1,50,0
443,2026-09-20T06:55:13Z,10,10,10,10,10,1,50,0
448,2026-09-20T06:55:18Z,10,10,10,10,10,1,50,0
453,2026-09-20T06:55:23Z,10,10,10,10,10,1,50,0
459,2026-09-20T06:55:29Z,10,10,10,10,10,1,50,0
464,2026-09-20T06:55:34Z,10,10,10,10,10,1,50,0
469,2026-09-20T06:55:39Z,10,10,10,10,10,1,50,0
474,2026-09-20T06:55:44Z,10,10,10,10,10,1,50,0
480,2026-09-20T06:55:50Z,10,10,10,10,10,1,50,0
485,2026-09-20T06:55:55Z,10,10,10,10,10,1,50,0
490,2026-09-20T06:56:00Z,10,10,10,10,10,1,50,0
496,2026-09-20T06:56:06Z,10,10,10,10,10,1,50,0
501,2026-09-20T06:56:11Z,10,10,10,10,10,1,50,0
506,2026-09-20T06:56:16Z,10,10,10,10,10,1,50,0
511,2026-09-20T06:56:21Z,10,10,10,10,10,1,50,0
517,2026-09-20T06:56:27Z,10,10,10,10,10,1,50,0
522,2026-09-20T06:56:32Z,10,10,10,10,10,1,50,0
527,2026-09-20T06:56:37Z,10,10,10,10,10,1,50,0
532,2026-09-20T06:56:42Z,10,10,10,10,10,1,50,0
538,2026-09-20T06:56:48Z,10,10,10,10,10,1,50,0
543,2026-09-20T06:56:53Z,10,10,10,10,10,1,50,0
548,2026-09-20T06:56:58Z,10,10,10,10,10,1,50,0
554,2026-09-20T06:57:04Z,10,10,10,10,10,1,50,0
559,2026-09-20T06:57:09Z,10,10,10,10,10,1,50,0
564,2026-09-20T06:57:14Z,10,10,10,10,10,1,50,0
569,2026-09-20T06:57:19Z,10,10,10,10,10,1,50,0
575,2026-09-20T06:57:25Z,10,10,10,10,10,1,50,0
580,2026-09-20T06:57:30Z,10,10,10,10,10,1,50,0
585,2026-09-20T06:57:35Z,10,10,10,10,10,1,50,0
590,2026-09-20T06:57:40Z,10,10,10,10,10,1,50,0
596,2026-09-20T06:57:46Z,10,10,10,10,10,1,50,0
601,2026-09-20T06:57:51Z,5,10,5,10,5,1,50,0
606,2026-09-20T06:57:56Z,5,10,5,10,5,1,50,0
611,2026-09-20T06:58:01Z,5,5,5,10,5,1,50,0
617,2026-09-20T06:58:07Z,5,5,5,5,5,1,50,0
622,2026-09-20T06:58:12Z,5,5,5,5,5,1,50,0
627,2026-09-20T06:58:17Z,5,5,5,5,5,1,50,0
632,2026-09-20T06:58:22Z,5,5,5,5,5,1,50,0
638,2026-09-20T06:58:28Z,5,5,5,5,5,1,50,0
643,2026-09-20T06:58:33Z,5,5,5,5,5,1,50,0
648,2026-09-20T06:58:38Z,5,5,5,5,5,1,50,0
654,2026-09-20T06:58:44Z,5,5,5,5,5,1,50,0
659,2026-09-20T06:58:49Z,2,5,2,5,2,1,50,0
664,2026-09-20T06:58:54Z,2,5,2,5,2,1,50,0
669,2026-09-20T06:58:59Z,2,5,2,5,2,1,50,0
